id_cliente,nombre,tipo,segmento,ciudad,pais,email,fecha_alta,edad
C31415,Amanda Jones,Persona,Regular,San Francisco,Estados Unidos,pedrerocarmina@example.org,2021-03-26,49.0
C31416,Yeferson Córdoba Acosta,Persona,Regular,Monterrey,México,kleiva@example.net,2023-09-06,64.0
C31417,Amanda Morrison,Persona,Regular,Guadalajara,México,rosa19@example.com,2023-02-10,52.0
C31418,Stephen Hicks,Persona,Regular,Austin,Estados Unidos,qaguirre@example.org,2022-06-20,43.0
C31419,Tatiana Díaz,Persona,Regular,Bogotá,Colombia,qperez@example.net,2023-01-23,49.0
C31420,César Barrios,Persona,Friends Plus,Cordoba,Argentina,kelliedwards@example.org,2021-09-25,45.0
C31421,Sr. Alvaro Tórrez,Persona,Regular,Cali,Colombia,rufinoduenas@example.org,2020-04-06,58.0
C31422,Graciano Mariscal Carvajal,Persona,Regular,Buenos Aires,Argentina,de-la-rosanoelia@example.org,2024-07-18,55.0
C31423,Graciela de Sureda,Persona,Regular,Monterrey,México,alemancarla@example.com,2021-03-29,40.0
C31424,Tatiana Forero Pérez,Persona,Friends Plus,Medellín,Colombia,dangel@example.com,2023-11-20,31.0
C31425,Wendy Gonzalez,Persona,Regular,Medellín,Colombia,ftrillo@example.org,2020-12-10,41.0
C31426,Jeffery Parrish,Persona,Friends Plus,Cancún,México,cvillamizar@example.org,2020-08-04,30.0
C31427,Robert Powers,Persona,Regular,Mérida,México,marcela75@example.com,2025-02-17,23.0
C31428,Luis Cristian Cano,Persona,Regular,Guadalajara,México,iriarteoctavia@example.net,2023-09-14,59.0
C31429,Mercedes Esmeralda Portillo,Persona,Regular,Querétaro ,México,lmari@example.net,2021-02-20,22.0
C31430,Parker Zavala,Persona,Friends Plus,Bilbao,España,carmen58@example.com,2020-06-04,45.0
C31431,Oswaldo Páez Osorio,Persona,Friends Plus,Austin,Estados Unidos,cesar25@example.org,2022-05-16,20.0
C31432,Carrie Garcia,Persona,Regular,Sevilla,España,agarrett@example.net,2022-06-04,20.0
C31433,Nathan Cole,Anónimo,Anónimo,Chicago,Estados Unidos,,2024-11-23,
C31434,Stephanie Fisher,Anónimo,Anónimo,Rosario,Argentina,,2022-05-09,
C31435,Natividad Paola Salmerón Pol,Persona,Regular,Cali,Colombia,hartmanmonica@example.org,2024-10-28,33.0
C31436,Gabino Jaime Gurule Rolón,Persona,Regular,Nueva York,Estados Unidos,jaqueline90@example.net,2023-07-31,37.0
C31437,Dafne de Buendía,Anónimo,Anónimo,Buenos Aires,Argentina,,2022-07-09,
C31438,Jose Ignacio Losada,Persona,Friends Plus,San Francisco,Estados Unidos,morristiffany@example.com,2020-11-30,36.0
C31439,Grupo Mosquera S.C.P,Empresa,Corporativo,Cali,Colombia,luisceballos@gomez-hurtado.org,2025-01-07,18.0
C31440,Efraín Calleja Bru,Persona,Regular,Cali,Colombia,herreroisidoro@example.net,2023-04-13,24.0
C31441,Augusto González Suárez,Persona,Regular,Mérida,México,francisca66@example.net,2020-07-08,18.0
C31442,Jennifer Patel,Persona,Regular,Chicago,Estados Unidos,cabreraolga@example.org,2025-02-20,62.0
C31443,Dulce María Baeza Rangel,Persona,Regular,Sevilla,España,qpaz@example.com,2021-03-18,50.0
C31444,Julia Sonia Ramírez,Persona,Friends Plus,Medellín,Colombia,odomingo@example.net,2024-04-27,29.0
C31445,Clotilde Salinas Huerta,Persona,Regular,Rosario,Argentina,cisnerosperla@example.com,2024-12-27,26.0
C31446,"Montoya, Cook and Martin",Empresa,Corporativo,Barranquilla,Colombia,pbeltran@grupo.info,2020-11-04,50.0
C31447,Thomas Moon,Persona,Regular,Seattle,Estados Unidos,joan62@example.com,2020-08-31,30.0
C31448,Nereida Reina Landa,Persona,Regular,Bogotá,Colombia,carbajalcesar@example.org,2022-05-13,54.0
C31449,Abel Cañizares Parra,Persona,Regular,Barcelona,España,georginaecheverria@example.org,2022-12-14,37.0
C31450,Caitlin Jackson,Persona,Regular,Mérida,México,arriaganadia@example.net,2021-05-27,62.0
C31451,Juan Juan Castellanos,Persona,Regular,Ciudad de México,México,irizarryliliana@example.org,2024-09-10,19.0
C31452,Heliodoro Sosa Pelayo,Persona,Regular,Mendoza,Argentina,gmartin@example.org,2024-10-05,62.0
C31453,Horacio Tirado Arellano,Persona,Regular,Madrid,España,reyesgallardo@example.net,2024-06-04,26.0
C31454,Rosa García Buitrago,Anónimo,Anónimo,Guadalajara,México,,2022-05-27,
C31455,Cecilia Vanegas,Persona,Regular,Nueva York,Estados Unidos,ssepulveda@example.org,2020-09-18,37.0
C31456,Gloria Natalia Marroquín Acevedo,Persona,Regular,Ciudad de México,México,alfonso31@example.com,2023-08-25,21.0
C31457,Perez LLC,Empresa,Corporativo,Los Ángeles,Estados Unidos,nancy49@club.com,2022-02-11,53.0
C31458,Danilo William Velasco,Persona,Regular,Bogotá ,Colombia,snavarro@example.net,2021-01-02,26.0
C31459,Milton Gilberto Ramírez Vallejo,Persona,Regular,Monterrey,México,brunilda61@example.org,2025-01-23,25.0
C31460,Miss Danielle Cruz,Anónimo,Anónimo,Chicago,Estados Unidos,,2022-09-08,
C31461,Toni Montaña Rico,Persona,Regular,Barranquilla,Colombia,rivaslisbeth@example.com,2022-10-19,38.0
C31462,Agapito Criado Vall,Persona,Regular,Cartagena,Colombia,florgil@example.net,2021-11-02,64.0
C31463,Jenny Luz Vásquez Campo,Anónimo,Anónimo,Cali,Colombia,,2024-08-21,
C31464,"Proyectos Reyna, Carvajal y Cuellar",Empresa,Corporativo,Bilbao,España,dbarbero@nestor.net,2024-05-17,29.0
C31465,Bridget Hartman,Persona,Friends Plus,Nueva York ,Estados Unidos,schultzsusan@example.net,2023-11-12,34.0
C31466,Edelmira de Bilbao,Persona,Regular,San Francisco,Estados Unidos,cynthiaavila@example.net,2024-08-20,61.0
C31467,David Andrews,Persona,Regular,Bogotá,Colombia,nicoleritter@example.com,2022-12-11,24.0
C31468,Jos Eric Caballero Soto,Persona,Regular,Buenos Aires,Argentina,aragonrolando@example.net,2022-06-24,19.0
C31469,Lic. Octavio Pérez,Persona,Friends Plus,Madrid,España,cristina53@example.com,2025-05-28,63.0
C31470,Rubén José Díaz,Persona,Friends Plus,Seattle,Estados Unidos,stiven83@example.net,2022-01-02,21.0
C31471,Loida Cases Casals,Persona,Regular,Cartagena,Colombia,vicenteosorio@example.org,2021-09-03,59.0
C31472,Emilia Dávila,Persona,Regular,Mérida,México,graciela11@example.org,2023-03-24,26.0
C31473,Fernando Rodríguez Velásquez,Persona,Regular,Boston,Estados Unidos,cheryl25@example.org,2020-02-16,18.0
C31474,Brunilda Marti Macías,Persona,Regular,Miami,Estados Unidos,ybermudez@example.com,2020-09-26,52.0
C31475,Felix Felix Cornejo,Persona,Regular,Ciudad de México,México,reyesribas@example.org,2022-05-25,61.0
C31476,Dra. Esperanza Luna,Anónimo,Anónimo,Mérida,México,,2024-09-11,
C31477,Octavio Acero Carnero,Persona,Regular,Ciudad de México,México,amorveronica@example.org,2023-04-13,53.0
C31478,Santiago Camilo Moreno,Persona,Regular,Mendoza,Argentina,david68@example.org,2022-02-05,35.0
C31479,Donna Pugh,Persona,Friends Plus,Los Ángeles,Estados Unidos,hectorhoyos@example.com,2024-08-02,57.0
C31480,Jos Carrión Arce,Persona,Regular,Medellín,Colombia,boschciriaco@example.com,2021-06-16,45.0
C31481,Georgina Esperanza Mares Verduzco,Persona,Regular,Bogotá,Colombia,alexanderreyes@example.net,2023-03-27,47.0
C31482,Juan Meneses,Persona,Friends Plus,Mérida,México,amaliavillarreal@example.org,2020-02-12,53.0
C31483,Ana Gonzáles,Persona,Regular,Mendoza,Argentina,ybarros@example.org,2024-11-12,23.0
C31484,Abigaíl Vara Pozuelo,Persona,Friends Plus,Seattle,Estados Unidos,adan16@example.org,2020-10-19,49.0
C31485,Leonardo Cristian García Palacios,Persona,Regular,Seattle,Estados Unidos,mariamartinez@example.net,2025-04-12,46.0
C31486,Edelmira del Fabregat,Persona,Regular,Cancún,México,fernandezalberto@example.net,2025-03-06,41.0
C31487,Xiomara Alvarado,Persona,Regular,Querétaro,México,msalazar@example.com,2024-11-12,20.0
C31488,Abel Alvaro Nájera,Persona,Friends Plus,Cartagena,Colombia,bveliz@example.org,2023-12-03,39.0
C31489,Galo Gimeno Alfonso,Persona,Regular,Guadalajara,México,vasquezalexa@example.com,2020-02-10,30.0
C31490,Leticia Ofelia Ocampo Maestas,Persona,Regular,Mendoza,Argentina,tomasafrica@example.org,2025-04-13,45.0
C31491,Felix Fernando Bustos,Persona,Friends Plus,Valencia,España,petersonsteven@example.net,2024-12-12,24.0
C31492,Diana Luz Parra,Persona,Regular,Los Ángeles,Estados Unidos,baldomerozabala@example.com,2020-03-04,43.0
C31493,Soraya Giralt,Persona,Regular,Bogotá,Colombia,pradoluis-miguel@example.org,2025-01-05,29.0
C31494,Rosalinda González Espinosa,Persona,Regular, Cancún,México,fvelasquez@example.org,2020-05-07,40.0
C31495,Dr. Flavio Saavedra,Persona,Regular,Cartagena,Colombia,wgibert@example.org,2024-12-18,57.0
C31496,Ernesto Arboleda Rodríguez,Persona,Regular,Monterrey,México,valenciamayte@example.net,2025-05-04,26.0
C31497,Zoé Hilda Robles,Persona,Regular,Cartagena,Colombia,lisandroandres@example.org,2025-05-12,38.0
C31498,Amor Cervantes Catalá S.A.,Empresa,Corporativo,Barranquilla,Colombia,jhonguerrero@mosquera.com,2024-01-06,53.0
C31499,Itziar Casal Corbacho,Persona,Regular,MÉRIDA,México,raquel55@example.com,2023-01-21,24.0
C31500,Kenneth Booker,Persona,Regular,Cali,Colombia,cwallace@example.com,2020-12-03,61.0
C31501,Patricia Smith,Persona,Regular,Bogotá,Colombia,lucerogustavo@example.net,2024-10-20,47.0
C31502,Xavier Mendez Cuéllar,Anónimo,Anónimo,Barcelona,España,,2022-06-02,
C31503,Michael Lawrence,Persona,Regular,Los Ángeles,Estados Unidos,edgar43@example.net,2022-10-31,51.0
C31504,Loida Contreras Prieto,Persona,Regular,Medellín,Colombia,josecastaneda@example.net,2020-12-05,35.0
C31505,María Flor Gómez,Persona,Friends Plus,Chicago,Estados Unidos,diazelsa@example.net,2025-04-28,29.0
C31506,Javier Antonio Flórez Cárdenas,Persona,Friends Plus,Cartagena,Colombia,cmendoza@example.org,2022-09-15,20.0
C31507,Juan Carlos Peinado,Persona,Regular,Cali,Colombia,fhurtado@example.org,2021-08-24,28.0
C31508,Paulina Olivia Ríos,Persona,Regular,Ciudad de México,México,nvalladares@example.com,2023-04-26,37.0
C31509,Alexandra Luz Agudelo Duarte,Persona,Regular,Barcelona,España,sierrabeatriz@example.org,2023-07-24,35.0
C31510,Elkin Muñoz Romero,Anónimo,Anónimo,Medellín,Colombia,,2021-05-12,
C31511,Javier Fuentes Rodríguez,Persona,Friends Plus,Querétaro,México,javierarranz@example.net,2024-01-14,20.0
C31512,Kristin Wilson,Persona,Regular,Valencia,España,kanaya@example.org,2023-02-13,47.0
C31513,Marisol del Verdejo,Persona,Regular,Cartagena,Colombia,victoria90@example.org,2021-01-23,34.0
C31514,Mauro Báez Ayala,Persona,Regular,Cartagena,Colombia,sigfridogoicoechea@example.com,2023-02-27,62.0
C31515,Paola Adriana Arias Bejarano,Anónimo,Anónimo,Austin,Estados Unidos,,2022-10-31,
C31516,Eric Santana,Persona,Regular,Cartagena,Colombia,nicodemoperales@example.com,2021-07-07,49.0
C31517,Camilo Felipe López,Persona,Regular,Miami,Estados Unidos,anaperez@example.org,2024-07-28,26.0
C31518,David Wagner,Anónimo,Anónimo,Boston,Estados Unidos,,2022-10-10,
C31519,Ruy Peiró Niño,Persona,Friends Plus,BILBAO,España,nvanegas@example.com,2024-05-14,48.0
C31520,Rodolfo Romero,Persona,Regular,Sevilla,España,bellomaria-teresa@example.com,2023-12-11,60.0
C31521,Mauricio Rosero Narváez,Persona,Regular,Mendoza,Argentina,albaaldo@example.com,2024-10-21,21.0
C31522,Lucila Lilian Valencia,Persona,Regular,San Francisco,Estados Unidos,youngdoris@example.org,2024-09-15,43.0
C31523,Veronica Reed,Anónimo,Anónimo,San Francisco,Estados Unidos,,2022-10-03,
C31524,Jennifer Williams,Persona,Friends Plus,San Francisco,Estados Unidos,chicosilvia@example.net,2020-06-20,18.0
C31525,Pérez-Villamizar,Empresa,Corporativo,Cartagena,Colombia,tcano@salamanca.es,2020-09-02,21.0
C31526,Jacqueline Rodriguez,Persona,Regular,Sevilla ,España,ana-mariacollado@example.org,2022-04-26,63.0
C31527,Carlito Galán,Persona,Regular,Nueva York,Estados Unidos,william78@example.net,2020-10-30,27.0
C31528,Renato Pombo Cabrero,Persona,Friends Plus,Nueva York,Estados Unidos,alfredopallares@example.net,2024-09-26,63.0
C31529,Flavio Patricio Herrera Moreno,Anónimo,Anónimo,Ciudad de México,México,,2021-03-24,
C31530,Macaria de Lozano,Persona,Regular,Querétaro,México,xcolon@example.com,2022-07-02,60.0
C31531,Evita Yuste Alberola S.Com.,Empresa,Corporativo,Boston,Estados Unidos,dakota20@carpenter.com,2024-07-29,36.0
C31532,Emiliano Francisco Trejo,Persona,Regular,Rosario,Argentina,norrisjennifer@example.com,2023-12-03,63.0
C31533,Karen Alba Erazo García,Anónimo,Anónimo,Boston,Estados Unidos,,2024-01-08,
C31534,Tulia Constanza Caballero Rodríguez,Persona,Regular,Cali,Colombia,odoyle@example.com,2023-12-29,35.0
C31535,Xavier Mcclure,Persona,Friends Plus,Cali,Colombia,garzonclemencia@example.com,2021-03-24,24.0
C31536,Valentina Omaira García Sarmiento,Persona,Regular,Ciudad de México,México,theresajohnson@example.net,2020-11-21,34.0
C31537,Tucker-Gentry,Empresa,Corporativo,Barcelona,España,gaviriamarlon@pineda-ayala.com,2024-05-05,20.0
C31538,Yago Carrillo Pérez,Persona,Regular,Ciudad de México,México,andrearodriguez@example.org,2023-03-11,40.0
C31539,Córdova y Sánchez S.C.,Empresa,Corporativo,Nueva York,Estados Unidos,zeferino04@ozuna.net,2023-10-11,46.0
C31540,Candelaria Rodrigo Torrents,Persona,Regular, Mérida,México,brittanydean@example.com,2025-03-29,62.0
C31541,Luis Miguel Aller Agudo,Persona,Friends Plus,Ciudad de México,México,esmeraldaorta@example.com,2021-11-03,53.0
C31542,Manuel Alexander Hernández,Persona,Regular,Los Ángeles,Estados Unidos,ocolomer@example.org,2025-05-29,36.0
C31543,Christina Chambers,Persona,Regular,Monterrey,México,mirandaandrea@example.com,2023-09-18,51.0
C31544,Jonathan Gonzalez,Persona,Regular,Madrid,España,lizethsalazar@example.com,2022-07-08,39.0
C31545,Alonso Menchaca,Persona,Regular,Cartagena,Colombia,cavila@example.com,2020-08-03,46.0
C31546,Robert Blanchard,Persona,Regular,CIUDAD DE MÉXICO,México,gabriel08@example.org,2023-05-10,25.0
C31547,Carlota Sevilla,Persona,Regular,Madrid,España,gbaez@example.net,2022-02-02,23.0
C31548,Óscar Acevedo Alemán,Persona,Friends Plus,Rosario,Argentina,mariabarbosa@example.org,2025-02-14,46.0
C31549,Luz Valdés Patiño,Persona,Regular,Madrid,España,almagroeustaquio@example.net,2022-11-04,26.0
C31550,Alan Wood,Persona,Regular,Medellín,Colombia,ssullivan@example.org,2020-01-09,57.0
C31551,Ann Anderson,Anónimo,Anónimo,Boston,Estados Unidos,,2023-10-03,
C31552,Bernarda Marti Águila,Persona,Regular,Madrid,España,crawfordcrystal@example.com,2023-10-25,36.0
C31553,Lori Alexander,Persona,Friends Plus,Rosario,Argentina,xcervantez@example.org,2020-05-24,55.0
C31554,Marina Espejo Bou,Anónimo,Anónimo,Mendoza,Argentina,,2024-12-23,
C31555,Aurora Alva Arreola,Anónimo,Anónimo,Boston,Estados Unidos,,2020-08-06,
C31556,Lucas Gerardo Fierro,Persona,Regular,Córdoba,Argentina,solanojose@example.net,2025-04-02,24.0
C31557,Valentina Viñas-Barberá,Anónimo,Anónimo,Cancún,México,,2021-10-05,
C31558,Alonso Alberto Sánchez,Persona,Friends Plus,Bogotá,Colombia,kporras@example.net,2021-04-09,27.0
C31559,Verónica Ortega Godínez,Persona,Regular,Barcelona,España,ybolanos@example.net,2022-11-08,29.0
C31560,Rosendo Carpio-Álvaro,Persona,Friends Plus,Boston,Estados Unidos,grace64@example.com,2022-10-29,64.0
C31561,Elaine Hall,Persona,Regular,BARRANQUILLA,Colombia,charles55@example.net,2022-05-21,23.0
C31562,Reyes Tomás-Pla,Persona,Regular,BARRANQUILLA,Colombia,diazkaren@example.org,2024-04-08,21.0
C31563,Georgina Aranda,Anónimo,Anónimo,Valencia,España,,2023-12-25,
C31564,Joshua Matthews,Persona,Regular,Los Ángeles,Estados Unidos,sllopis@example.net,2021-04-25,42.0
C31565,Juan Luis Yuste Rubio,Persona,Regular,Monterrey,México,lopezsessa@example.com,2024-11-26,30.0
C31566,Marco Antonio Noriega Ocampo,Persona,Regular,San Francisco,Estados Unidos,gbarrios@example.org,2025-03-29,37.0
C31567,Rodrigo Espartaco Gracia,Persona,Regular,Austin,Estados Unidos,xfrost@example.net,2023-01-19,18.0
C31568,Susan Byrd,Persona,Regular,Miami,Estados Unidos,gregbrown@example.net,2022-10-26,29.0
C31569,Eloy Alfredo Véliz Aguirre,Persona,Regular,Valencia ,España,erussell@example.org,2024-02-23,44.0
C31570,Cayetana Alfaro Cervera,Anónimo,Anónimo,Valencia,España,,2023-08-23,
C31571,Mariana Sandra Huerta,Persona,Regular,Medellín,Colombia,luz41@example.net,2024-02-04,64.0
C31572,Laura Kaufman,Anónimo,Anónimo, Los Ángeles,Estados Unidos,,2020-07-28,
C31573,Mireya Murillo,Persona,Regular,Cali,Colombia,milenaerazo@example.com,2020-04-01,55.0
C31574,Yolanda Arellano Chapa,Persona,Regular,Monterrey,México,brittanycastillo@example.net,2024-02-14,54.0
C31575,Kevin Holmes,Persona,Regular, Cartagena,Colombia,heather41@example.com,2023-09-12,42.0
C31576,Cantú y Mayorga S.A. de C.V.,Empresa,Corporativo,Barcelona,España,georginaandres@supermercados.com,2022-01-26,21.0
C31577,Piedad Silva Segovia,Persona,Regular,Córdoba,Argentina,lindseytaylor@example.org,2022-02-19,26.0
C31578,Ágata Ascensión Bernat Carlos,Persona,Regular,Querétaro,México,danielberg@example.org,2025-03-22,53.0
C31579,Kayla Morgan,Persona,Friends Plus,Valencia,España,america40@example.net,2022-02-02,26.0
C31580,Zachary Stephens,Persona,Regular,Mérida,México,pinedavalentina@example.com,2024-04-21,47.0
C31581,Wanda Hart,Persona,Regular,Buenos Aires,Argentina,salvador38@example.net,2023-12-11,34.0
C31582,Michael Dougherty,Persona,Regular,Austin,Estados Unidos,ivanvalencia@example.org,2022-03-26,35.0
C31583,Camila Tamez Montemayor,Anónimo,Anónimo,Bilbao,España,,2023-08-06,
C31584,Timothy Carlson,Anónimo,Anónimo,Bogotá,Colombia,,2021-03-30,
C31585,Ing. Julia Verduzco,Anónimo,Anónimo,NUEVA YORK,Estados Unidos,,2022-11-02,
C31586,Jamie Schroeder,Persona,Regular, Barcelona,España,hdiaz@example.net,2020-11-04,54.0
C31587,Nydia Gutiérrez Arellano,Anónimo,Anónimo,Barranquilla,Colombia,,2020-02-09,
C31588,Samantha Miller,Persona,Regular,Ciudad de México,México,juan93@example.org,2024-01-30,24.0
C31589,Justin Young,Persona,Regular,Cancún,México,robertmiller@example.com,2024-11-23,42.0
C31590,Cerdán y asociados S.L.,Empresa,Corporativo,Barranquilla,Colombia,martinsierra@diaz-rodriguez.com,2021-07-02,43.0
C31591,Juan Daniel Agudelo Durán,Persona,Regular,Miami,Estados Unidos,delfinapera@example.org,2022-04-03,24.0
C31592,Michael Thompson,Persona,Regular,Mendoza,Argentina,lewisclinton@example.com,2023-01-30,48.0
C31593,Pedro Andrés Toro Moreno,Anónimo,Anónimo,Barcelona,España,,2021-08-16,
C31594,"Martínez, Montoya and Leal",Empresa,Corporativo,CANCÚN,México,ncordova@quiroz-ulloa.com,2022-02-22,42.0
C31595,Benito Flor-Hidalgo,Persona,Regular,Chicago,Estados Unidos,eibarra@example.org,2025-02-10,19.0
C31596,Bruce PLC,Empresa,Corporativo,Sevilla,España,kayla31@walker.net,2021-01-23,51.0
C31597,Scott Ortiz,Persona,Friends Plus,Medellín,Colombia,edwardguerrero@example.com,2020-06-26,39.0
C31598,Consuelo Cecilia Muñoz,Anónimo,Anónimo,Austin,Estados Unidos,,2021-01-19,
C31599,Davis-Grant,Empresa,Corporativo,Valencia,España,michaelmartin@estrada-richardson.com,2022-08-01,58.0
C31600,Lori Hurst,Persona,Regular,Los Ángeles,Estados Unidos,arturo24@example.org,2020-04-11,47.0
C31601,Distribuciones Carbó & Asociados S.Coop.,Empresa,Corporativo,Los Ángeles,Estados Unidos,vallmarcial@banca.com,2020-12-01,51.0
C31602,Alexandra Herrera,Persona,Friends Plus,Nueva York,Estados Unidos,guillerminapalacios@example.com,2022-05-29,54.0
C31603,María Guerrero Martínez,Persona,Friends Plus,Rosario,Argentina,jonathanmichael@example.com,2020-11-22,40.0
C31604,"Ramos, López and González",Empresa,Corporativo,Querétaro ,México,gonzalezdavid@reid-clay.net,2022-12-04,51.0
C31605,"Santana, West and Wiley",Empresa,Corporativo,Querétaro,México,jonathan48@long-beard.com,2022-12-20,39.0
C31606,Sarah Miles,Persona,Regular,Los Ángeles,Estados Unidos,rubenmiro@example.net,2023-04-18,50.0
C31607,Brian Brewer,Persona,Friends Plus,Seattle,Estados Unidos,alicia32@example.net,2023-11-25,21.0
